API_SignatoryStateId,API_Id,API_AddressName,API_AddressLine1,API_AddressLine2,API_AddressLine3,API_StateOrCounty,API_City,API_Country,API_PostCode,API_PrimaryAddress,API_isThePrimaryAddress
739,832,SIERRA LEONE MARITIME ADMINISTRATION,MARITIME HOUSE #6,GOVERNMENT WHARF FERRY TERMINAL,,,FREETOWN,SIERRA LEONE,,false
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true
203,203,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true
202,202,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true
201,201,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
123,546,2 Bis ,Rue Felix RUSSEIL BP 36-98845,,,,Noumea Cedex,FRANCE,,false
123,546,2 Bis ,Rue Felix RUSSEIL BP 36-98845,,,,Noumea Cedex,FRANCE,,false
123,546,2 Bis ,Rue Felix RUSSEIL BP 36-98845,,,,Noumea Cedex,FRANCE,,false
123,546,2 Bis ,Rue Felix RUSSEIL BP 36-98845,,,,Noumea Cedex,FRANCE,,false
123,546,2 Bis ,Rue Felix RUSSEIL BP 36-98845,,,,Noumea Cedex,FRANCE,,false
123,546,2 Bis ,Rue Felix RUSSEIL BP 36-98845,,,,Noumea Cedex,FRANCE,,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false
121,121,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true
120,120,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true
119,119,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true
118,118,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true
117,117,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true
116,116,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true
115,115,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true
114,114,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true
113,113,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false
112,112,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false
111,111,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false
110,110,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false
109,109,Subsecretaria de Puertos y Transporte MarÍtimo y ,Fluvial Guayaquil ,null,null,null,null,ECUADOR,null,false
108,108,Subsecretaria de Puertos y Transporte MarÍtimo y ,Fluvial Guayaquil ,null,null,null,null,ECUADOR,null,false
107,107,Subsecretaria de Puertos y Transporte MarÍtimo y ,Fluvial Guayaquil ,null,null,null,null,ECUADOR,null,false
106,106,The Commonwealth of Dominica Maritime Registry Inc,(DMRI),Office of Maritime Affairs and Marine Personnel ,32 Washington Street,Massachusetts,Fairhaven,DOMINICA,null,true
105,105,The Commonwealth of Dominica Maritime Registry Inc,(DMRI),Office of Maritime Affairs and Marine Personnel ,32 Washington Street,Massachusetts,Fairhaven,DOMINICA,null,true
104,104,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true
103,103,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true
102,102,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true
101,101,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true
100,100,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true
99,99,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true
98,98,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true
97,97,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true
96,96,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true
95,95,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true
94,94,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true
93,93,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true
92,92,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true
91,91,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true
90,90,Direccion General Maritima,Calle 41,No 46-29 CAN,null,null,Bogota,COLOMBIA,null,true
89,89,Direccion General Maritima,Calle 41,No 46-29 CAN,null,null,Bogota,COLOMBIA,null,true
88,88,Cook Islands Ships Registry,Admistrative Officer  Maritime Cook Islands,P.O Box 882  Avarua,null,null,Rarotonga,COOK ISLANDS,null,true
87,87,Cook Islands Ships Registry,Admistrative Officer  Maritime Cook Islands,P.O Box 882  Avarua,null,null,Rarotonga,COOK ISLANDS,null,true
86,86,Cook Islands Ships Registry,Administrative Officer  ,Maritime Cook Islands,P.O. Box 882  Avarua,,Rarotonga,COOK ISLANDS,,true
85,85,Cook Islands Ships Registry,Administrative Officer,Maritime Cook Islands,P.O Box 882  Avarua ,,Rarotonga,COOK ISLANDS,,true
84,84,Cook Islands Ships Registry,Administrative Officer ,Maritime Cook Islands,P.O Box 882  Avarua,,Rarotonga,COOK ISLANDS,,false
83,83,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,null,null,V. Región,Valparaíso,CHILE,null,true
82,82,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,null,null,V. Región,Valparaíso,CHILE,null,true
81,81,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,null,null,V. Región,Valparaíso,CHILE,null,true
79,79,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,P.O. Box 2256 ,null,null,Grand Cayman,CAYMAN ISLANDS,KY1-1107,true
78,78,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,P.O. Box 2256 ,null,null,Grand Cayman,CAYMAN ISLANDS,KY1-1107,true
77,80,The Maritime Authority of the Cayman Islands,2nd Floor  Strathvale House,90 North Church Street,null,null,George Town,CAYMAN ISLANDS,null,false
77,80,The Maritime Authority of the Cayman Islands,2nd Floor  Strathvale House,90 North Church Street,null,null,George Town,CAYMAN ISLANDS,null,false
76,76,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,P.O. Box 2256 ,null,null,Grand Cayman,CAYMAN ISLANDS,KY1-1107,true
75,75,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,11th Floor  AMSE 330 Sparks Street,null,null,Ontario,Ottawa,CANADA ,K1A 0N8,true
74,74,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,11th Floor  AMSE 330 Sparks Street,null,null,Ontario,Ottawa,CANADA ,K1A 0N8,true
73,73,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,10th Floor  AMSE 330 Sparks Street,,,Ontario,Ottawa,null,K1A 0N8,true
72,72,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,10th Floor  AMSE 330 Sparks Street,,,Ontario,Ottawa,null,K1A 0N8,true
71,71,Direction De La Marine Marchande,P.O. Box 416,null,null,null,Douala,CAMEROON,null,true
70,70,Direction De La Marine Marchande,P.O. Box 416,null,null,null,Douala,CAMEROON,null,true
69,69,Direction De La Marine Marchande,P.O. Box 416,null,null,null,Douala,CAMEROON,null,true
68,68,Ministry of Public Works and Transport,Vaniuwa Street  20,1070 Phnom Penh,null,null,null,THE KINGDOM OF CAMBODIA,null,true
67,67,Ministry of Public Works and Transport,Vaniuwa Street  20,1070 Phnom Penh,null,null,null,THE KINGDOM OF CAMBODIA,null,true
66,66,Ministry of Public Works and Transport,Vaniuwa Street  20,1070 Phnom Penh,null,null,null,THE KINGDOM OF CAMBODIA,null,true
65,65,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true
64,64,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true
63,63,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true
62,62,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true
61,61,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true
60,60,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true
59,59,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true
58,58,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true
57,57,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true
56,56,Marinho do Brazil  Diretoria de Portos e Costas  ,Departmento de Inspetoria Naval  Rua Teofilo Otoni,No. 4 Centro,null,null,Rio de Janiero,BRAZIL,20090-080,true
55,55,Marinho do Brazil  Diretoria de Portos e Costas  ,Departmento de Inspetoria Naval  Rua Teofilo Otoni,No. 4 Centro,null,null,Rio de Janiero,BRAZIL,20090-080,true
54,54,Marinha do Brazil  Diretoria de Portos e Costas  ,Departmento do Trafego Aquaviario,Rua Teofilo Otoni No. 4 Centro,,,Rio de Janiero,BRAZIL,20090-070,true
53,53,Bermuda Government
Department of Maritime Administration ,3rd Floor  Global House,43 Church Street,null,null,Hamilton,BERMUDA,HM 12,true
52,52,Bermuda Government
Department of Maritime Administration ,3rd Floor  Global House,43 Church Street,null,null,Hamilton,BERMUDA,HM 12,true
51,51,Bermuda Government,Bermuda Shipping and Maritime Authority, 3rd Floor  Global House,43 Church Street,,Hamilton,BERMUDA,HM 12,true
50,50,Bermuda Government,Bermuda Shipping and Maritime Authority,3rd Floor  Global House,43 Church Street,,Hamilton,BERMUDA,HM 12,true
49,49,Federal Public Service Mobility and Transport,Directorate General Shipping,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,,Brussels,BELGIUM,B-1210 ,true
48,48,Federal Public Service Mobility and Transport,Directorate General Shipping,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,,Brussels,BELGIUM,B-1210 ,true
47,47,Federal Public Service Mobility and Transport,Directorate General Shipping,Vooruitgangstraat 56 / Rue du Progres 56,,,Brussels,BELGIUM,B-1210 ,true
46,46,Federal Public Service Mobility and Transport,Directorate General Shipping,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,,Brussels,BELGIUM,B-1210 ,true
45,45,International Merchant Marine ,Registry of Belize (IMMARBE),Marina Towers  Suite 204,Newtown Barracks,null,Belize City,BELIZE C.A.,null,true
44,44,International Merchant Marine ,Registry of Belize (IMMARBE),Marina Towers  Suite 204,Newtown Barracks,null,Belize City,BELIZE C.A.,null,true
43,43,International Merchant Marine Registry of Belize,Keystone Building  Suite 502,304 Newtown Barracks ,,,Belize City,BELIZE,,true
42,42,International Merchant Marine Registry of Belize,Keystone Building  Suite 502,304 Newtown Barracks ,,,Belize City,BELIZE,,true
41,41,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true
40,40,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true
39,39,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true
38,38,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true
29,33,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
29,33,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
29,33,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
28,32,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
28,32,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
28,32,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
27,31,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
27,31,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
27,31,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
26,732,The Bahamas Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,,Nassau,BAHAMAS,,false
26,732,The Bahamas Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,,Nassau,BAHAMAS,,false
25,30,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
25,30,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
25,30,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false
24,24,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,2B Khanlar St,,,Baku City,AZERBAIJAN  REPUBLIC OF,AZ1003,true
23,23,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,2B Khanlar St,,,Baku City,AZERBAIJAN  REPUBLIC OF,AZ1003,true
22,22,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,2B Khanlar St,,,Baku City,AZERBAIJAN  REPUBLIC OF,AZ1003,true
19,19,Manager Marine Environment Standards ,Australian Maritime Safety Authority ,82 Northbourne Avenue,null,Braddon,null,AUSTRALIA,ACT 2612,true
18,18,Manager Marine Environment Standards ,Australian Maritime Safety Authority ,82 Northbourne Avenue,null,Braddon,null,AUSTRALIA,ACT 2612,true
17,17,Manager Ship Inspection and Registration ,Australian Maritime Safety Authority ,82 Northbourne Avenue,,,Braddon,AUSTRALIA,ACT 2612,true
17,17,Manager Ship Inspection and Registration ,Australian Maritime Safety Authority ,82 Northbourne Avenue,,,Braddon,AUSTRALIA,ACT 2612,true
16,16,Manager Ship Inspection and Registration ,Australian Maritime Safety Authority ,82 Northbourne Avenue,,,Braddon,AUSTRALIA,ACT 2612,true
16,16,Manager Ship Inspection and Registration ,Australian Maritime Safety Authority ,82 Northbourne Avenue,,,Braddon,AUSTRALIA,ACT 2612,true
15,15,Subsecretaría de Puertos y Vías Navegables,Dirección Nacional de Transporte Fluvial y Marítimo,Av. España,2.221 Quinto Piso,null,Buenos Aires,ARGENTINA,null,true
14,14,Subsecretaría de Puertos y Vías Navegables,Dirección Nacional de Transporte Fluvial y Marítimo,Av. España,2.221 Quinto Piso,null,Buenos Aires,ARGENTINA,null,true
13,13,Subsecretaría de Puertos y Vías Navegables,Dirección Nacional de Transporte Fluvial y Marítimo,Av. España,2.221 Quinto Piso,null,Buenos Aires,ARGENTINA,null,true
8,12,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false
8,12,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false
7,11,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false
