SQL_SignatoryStateId,SQL_Id,SQL_AddressName,SQL_AddressLine1,SQL_AddressLine2,SQL_AddressLine3,SQL_StateOrCounty,SQL_City,SQL_Country,SQL_PostCode,SQL_PrimaryAddress,SQL_isThePrimaryAddress
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true,True
220,220,National Transport Authority
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true,True
219,219,National Transport Authority
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true,True
218,218,National Transport Authority
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true,True
217,217,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true,True
216,216,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true,True
215,215,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true,True
214,214,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true,True
213,213,Ministry of Maritime Affairs and Insular Policy,Hellenic Coast Guard Headquarters Marine Environment Protection Directorate,Akti Vassiliadi  Gate E1,null,null,Piraeus ,GREECE,18510,true,True
212,212,Ministry of Maritime Affairs and Insular Policy,Hellenic Coast Guard Headquarters Marine Environment Protection Directorate,Akti Vassiliadi  Gate E1,null,null,Piraeus ,GREECE,18510,true,True
211,211,Ministry of Maritime Affairs and Insular Policy,Hellenic Coast Guard Headquarters Marine Environment Protection Directorate,Akti Vassiliadi  Gate E1,null,null,Piraeus ,GREECE,18510,true,True
211,838,PALAU INTERNATIONAL SHIP REGISTRY (PISR),5  SACHTOURI STREET  18536,6TH FLOOR,,,PIRAEUS,GREECE,,false,False
210,210,Marine Environment Protection Directorate,Hellenic Coast Guard Headquarters Marine Environment Protection Directorate,Ministry of Maritime Affairs and Insular Policy,Akti Vassiliadi  Gate E1- E2,,Piraeus ,GREECE,18510,true,True
209,209,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true,True
208,208,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true,True
207,207,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true,True
206,206,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true,True
205,205,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true,True
204,204,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true,True
203,203,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true,True
202,202,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true,True
201,201,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true,True
170,200,Direction de la mer de la Guadeloupe,20  rue Henri Becquerel ,BP 2466,CEDEX ,null,JARRY ,FRANCE,97085,false,False
170,194,Direction de la mer de la Guyane,2 Bis  rue Mentel ,BP 6008,CEDEX ,null,CAYENNE ,FRANCE,97306,false,False
170,197,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false,False
170,170,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,null,null,null,le Havre,FRANCE,76083,false,False
170,173,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,2 Boulevard Allard B.P. 78749,null,CEDEX 4,null,NANTES  ,FRANCE,44187,false,False
170,176,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,1-3  rue Fondaudège,CS 21227,CEDEX,null,BORDEAUX ,FRANCE,33074,false,False
170,179,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,23 rue des Phocéens,null,CEDEX 2,null,MARSEILLE ,FRANCE,13236,false,False
170,182,Service des affaires maritimes de Saint-Pierre-et-Miquelon,1  Rue Gloanec ,BP 4206,null,SAINT-PIERRE ET MIQUELON,null,FRANCE,97500,false,False
170,185,Service des affaires maritimes de Mayotte,B.P. 37,null,null,PAMANDZI,null,FRANCE,97615,false,False
170,188,Service des affaires maritimes de de Polynésie française,Motu-Uta,BP 9096,null,MOTU-UTA,null,PAPEETE,98715,false,False
170,191,
Service des Affaires maritimes de Nouvelle Calédonie ,BP 36,CEDEX ,null,null,NOUMEA ,FRANCE,98845,false,False
169,190,
Service des Affaires maritimes de Nouvelle Calédonie ,BP 36,CEDEX ,null,null,NOUMEA ,FRANCE,98845,false,False
169,193,Direction de la mer de la Guyane,2 Bis  rue Mentel ,BP 6008,CEDEX ,null,CAYENNE ,FRANCE,97306,false,False
169,184,Service des affaires maritimes de Mayotte,B.P. 37,null,null,PAMANDZI,null,FRANCE,97615,false,False
169,187,Service des affaires maritimes de de Polynésie française,Motu-Uta,BP 9096,null,MOTU-UTA,null,PAPEETE,98715,false,False
169,178,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,23 rue des Phocéens,null,CEDEX 2,null,MARSEILLE ,FRANCE,13236,false,False
169,181,Service des affaires maritimes de Saint-Pierre-et-Miquelon,1  Rue Gloanec ,BP 4206,null,SAINT-PIERRE ET MIQUELON,null,FRANCE,97500,false,False
169,172,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,2 Boulevard Allard B.P. 78749,null,CEDEX 4,null,NANTES  ,FRANCE,44187,false,False
169,175,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,1-3  rue Fondaudège,CS 21227,CEDEX,null,BORDEAUX ,FRANCE,33074,false,False
169,169,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,null,null,null,le Havre,FRANCE,76083,false,False
169,196,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false,False
169,199,Direction de la mer de la Guadeloupe,20  rue Henri Becquerel ,BP 2466,CEDEX ,null,JARRY ,FRANCE,97085,false,False
168,198,Direction de la mer de la Guadeloupe,20  rue Henri Becquerel ,BP 2466,CEDEX ,null,JARRY ,FRANCE,97085,false,False
168,195,
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false,False
168,168,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,null,null,null,le Havre,FRANCE,76083,false,False
168,177,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,23 rue des Phocéens,null,CEDEX 2,null,MARSEILLE ,FRANCE,13236,false,False
168,174,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,1-3  rue Fondaudège,CS 21227,CEDEX,null,BORDEAUX ,FRANCE,33074,false,False
168,171,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,2 Boulevard Allard B.P. 78749,null,CEDEX 4,null,NANTES  ,FRANCE,44187,false,False
168,180,Service des affaires maritimes de Saint-Pierre-et-Miquelon,1  Rue Gloanec ,BP 4206,null,SAINT-PIERRE ET MIQUELON,null,FRANCE,97500,false,False
168,186,Service des affaires maritimes de de Polynésie française,Motu-Uta,BP 9096,null,MOTU-UTA,null,PAPEETE,98715,false,False
168,183,Service des affaires maritimes de Mayotte,B.P. 37,null,null,PAMANDZI,null,FRANCE,97615,false,False
168,189,
Service des Affaires maritimes de Nouvelle Calédonie ,BP 36,CEDEX ,null,null,NOUMEA ,FRANCE,98845,false,False
168,192,Direction de la mer de la Guyane,2 Bis  rue Mentel ,BP 6008,CEDEX ,null,CAYENNE ,FRANCE,97306,false,False
125,167,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false,False
125,164,Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe,20  rue Henri Becquerel ,BP 2466,CEDEX ,null,JARRY ,FRANCE,97085,false,False
125,131,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,1-3  rue Fondaudège,CS 21227,CEDEX,null,BORDEAUX ,FRANCE,33074,false,False
125,134,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,23 rue des Phocéens,null,CEDEX 2,null,MARSEILLE ,FRANCE,13236,false,False
125,137,Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF) ,21  rue de la République,null,null,null,Marseille,FRANCE,13002,false,False
125,140,Guichet unique du Registre International Français (RIF),21  rue de la République,null,null,null,Marseille,FRANCE,13002,true,True
125,143,Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon,1  Rue Gloanec ,BP 4206,null,SAINT-PIERRE ET MIQUELON,null,FRANCE,97500,false,False
125,146,le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte,B.P. 37,null,null,PAMANDZI,null,FRANCE,97615,false,False
125,149,Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française,Motu-Uta,BP 9096,null,MOTU-UTA,null,PAPEETE,98715,false,False
125,152,Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie ,BP 36,CEDEX ,null,null,NOUMEA ,FRANCE,98845,false,False
125,155,Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane,2 Bis  rue Mentel ,BP 6008,CEDEX ,null,CAYENNE ,FRANCE,97306,false,False
125,158,Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false,False
125,161,Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique,Boulevard Chevalier de Sainte Marthe ,BP 620,null,null,FORT DE FRANCE ,FRANCE,97261,false,False
125,125,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,null,null,null,le Havre,FRANCE,76083,true,True
125,128,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,2 Boulevard Allard B.P. 78749,null,CEDEX 4,null,NANTES  ,FRANCE,44187,false,False
124,124,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,null,null,null,le Havre,FRANCE,76083,true,True
124,127,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,2 Boulevard Allard B.P. 78749,null,CEDEX 4,null,NANTES  ,FRANCE,44187,false,False
124,154,Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane,2 Bis  rue Mentel ,BP 6008,CEDEX ,null,CAYENNE ,FRANCE,97306,false,False
124,157,Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false,False
124,148,Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française,Motu-Uta,BP 9096,null,MOTU-UTA,null,PAPEETE,98715,false,False
124,151,Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie ,BP 36,CEDEX ,null,null,NOUMEA ,FRANCE,98845,false,False
124,142,Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon,1  Rue Gloanec ,BP 4206,null,SAINT-PIERRE ET MIQUELON,null,FRANCE,97500,false,False
124,145,le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte,B.P. 37,null,null,PAMANDZI,null,FRANCE,97615,false,False
124,136,Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF) ,21  rue de la République,null,null,null,Marseille,FRANCE,13002,false,False
124,139,Guichet unique du Registre International Français (RIF),21  rue de la République,null,null,null,Marseille,FRANCE,13002,true,True
124,130,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,1-3  rue Fondaudège,CS 21227,CEDEX,null,BORDEAUX ,FRANCE,33074,false,False
124,133,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,23 rue des Phocéens,null,CEDEX 2,null,MARSEILLE ,FRANCE,13236,false,False
124,160,Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique,Boulevard Chevalier de Sainte Marthe ,BP 620,null,null,FORT DE FRANCE ,FRANCE,97261,false,False
124,163,Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe,20  rue Henri Becquerel ,BP 2466,CEDEX ,null,JARRY ,FRANCE,97085,false,False
124,166,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false,False
123,123,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,null,null,null,le Havre,FRANCE,76083,true,True
123,723,Bureau Veritas,67/71 Bd du Château,,,Cedex,Neuilly-Sur-Seine,FRANCE,92571,false,False
123,797,Lloyd’s Register group services Limited,71 Fenchurch Street,,,,London,UNITED KINGDOM,EC3M 4BS,false,False
123,808,Lloyd’s Register EMEA ,10 Place de la Joliette ,,,,Marseille ,FRANCE,13002,false,False
123,809,Bureau Veritas ,Le Triangle de l’Arche,8  cours du Triangle – CS 50101,92937 ,CEDEX,PARIS LA DEFENSE ,FRANCE,,false,False
123,546,2 Bis ,Rue Felix RUSSEIL BP 36-98845,,,,Noumea Cedex,FRANCE,,false,False
122,810,Bureau Veritas ,Le Triangle de l’Arche,8  cours du Triangle – CS 50101,92937 ,CEDEX,PARIS LA DEFENSE ,FRANCE,,false,False
122,811,Lloyd’s Register EMEA ,10 Place de la Joliette ,,,,Marseille ,FRANCE,13002,false,False
122,798,Lloyd’s Register group services Limited,71 Fenchurch Street,,,,London,UNITED KINGDOM,EC3M 4BS,false,False
122,122,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,null,null,null,le Havre,FRANCE,76083,true,True
122,126,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,2 Boulevard Allard B.P. 78749,null,CEDEX 4,null,NANTES  ,FRANCE,44187,false,False
122,129,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,1-3  rue Fondaudège,CS 21227,CEDEX,null,BORDEAUX ,FRANCE,33074,false,False
122,165,AFFAIRES MARITIMES,Quai de General Lawton Collins,BP 721,Cedex,null,Cherbourg,FRANCE,50107,false,False
122,132,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,23 rue des Phocéens,null,CEDEX 2,null,MARSEILLE ,FRANCE,13236,false,False
122,138,Guichet unique du Registre International Français (RIF),21  rue de la République,null,null,null,Marseille,FRANCE,13002,true,True
122,135,Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF) ,21  rue de la République,null,null,null,Marseille,FRANCE,13002,false,False
122,141,Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon,1  Rue Gloanec ,BP 4206,null,SAINT-PIERRE ET MIQUELON,null,FRANCE,97500,false,False
122,144,le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte,B.P. 37,null,null,PAMANDZI,null,FRANCE,97615,false,False
122,153,Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane,2 Bis  rue Mentel ,BP 6008,CEDEX ,null,CAYENNE ,FRANCE,97306,false,False
122,150,Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie ,BP 36,CEDEX ,null,null,NOUMEA ,FRANCE,98845,false,False
122,147,Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française,Motu-Uta,BP 9096,null,MOTU-UTA,null,PAPEETE,98715,false,False
122,156,Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses,11  rue de la Compagnie  ,B.P. 313,null,null,null,FRANCE,null,false,False
122,162,Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe,20  rue Henri Becquerel ,BP 2466,CEDEX ,null,JARRY ,FRANCE,97085,false,False
122,159,Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique,Boulevard Chevalier de Sainte Marthe ,BP 620,null,null,FORT DE FRANCE ,FRANCE,97261,false,False
121,121,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true,True
120,120,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true,True
119,119,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true,True
118,118,Finnish Transport Safety Agency Trafi,Marine Environment and Security,PO Box 320,null,null,Helsinki,FINLAND,FI-00101 ,true,True
117,117,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true,True
116,116,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true,True
115,115,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true,True
114,114,Maritime Safety Division,Lume 9 ,1014,null,null,Tallinn,ESTONIA,10416,true,True
113,113,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false,False
112,112,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false,False
111,111,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false,False
110,110,CHAIRMAN OF EGYPTIAN AUTHORITY FOR MARITIME SAFETY (EAMS),El Gomrouk ,Gat No. 1 ,null,Alexandria,Ras El Teen,EGYPT,null,false,False
109,109,Subsecretaria de Puertos y Transporte MarÍtimo y ,Fluvial Guayaquil ,null,null,null,null,ECUADOR,null,false,False
108,108,Subsecretaria de Puertos y Transporte MarÍtimo y ,Fluvial Guayaquil ,null,null,null,null,ECUADOR,null,false,False
107,107,Subsecretaria de Puertos y Transporte MarÍtimo y ,Fluvial Guayaquil ,null,null,null,null,ECUADOR,null,false,False
106,106,The Commonwealth of Dominica Maritime Registry Inc,(DMRI),Office of Maritime Affairs and Marine Personnel ,32 Washington Street,Massachusetts,Fairhaven,DOMINICA,null,true,True
105,105,The Commonwealth of Dominica Maritime Registry Inc,(DMRI),Office of Maritime Affairs and Marine Personnel ,32 Washington Street,Massachusetts,Fairhaven,DOMINICA,null,true,True
104,104,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true,True
103,103,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true,True
102,102,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true,True
101,101,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true,True
100,100,Danish Maritime Authority,Fjordvænget 30,,,,DK-4220 Korsør,DENMARK,,true,True
99,99,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true,True
98,98,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true,True
97,97,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true,True
96,96,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true,True
95,95,PERMANENT SECRETARY OF THE DEPUTY MINISTRY OF SHIPPING,LIMASSOL CYPRUS  REGISTRAR OF CYPRUS SHIPS,KYLLINIS STREET,MESA GEITONIA,,LIMASSOL,CYPRUS,CY-4007 ,true,True
94,94,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true,True
93,93,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true,True
92,92,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true,True
91,91,Ministry of Maritime Affairs  Transport and Infrastructure Safety of Navigation  ,Maritime Environment and Inland Waters Protection Directorate,Prisavlje 14,null,null,Zagreb,CROATIA,null,true,True
90,90,Direccion General Maritima,Calle 41,No 46-29 CAN,null,null,Bogota,COLOMBIA,null,true,True
89,89,Direccion General Maritima,Calle 41,No 46-29 CAN,null,null,Bogota,COLOMBIA,null,true,True
88,88,Cook Islands Ships Registry,Admistrative Officer  Maritime Cook Islands,P.O Box 882  Avarua,null,null,Rarotonga,COOK ISLANDS,null,true,True
87,87,Cook Islands Ships Registry,Admistrative Officer  Maritime Cook Islands,P.O Box 882  Avarua,null,null,Rarotonga,COOK ISLANDS,null,true,True
86,86,Cook Islands Ships Registry,Administrative Officer  ,Maritime Cook Islands,P.O. Box 882  Avarua,,Rarotonga,COOK ISLANDS,,true,True
85,85,Cook Islands Ships Registry,Administrative Officer,Maritime Cook Islands,P.O Box 882  Avarua ,,Rarotonga,COOK ISLANDS,,true,True
84,84,Cook Islands Ships Registry,Administrative Officer ,Maritime Cook Islands,P.O Box 882  Avarua,,Rarotonga,COOK ISLANDS,,false,False
83,83,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,null,null,V. Región,Valparaíso,CHILE,null,true,True
82,82,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,null,null,V. Región,Valparaíso,CHILE,null,true,True
81,81,Directorate General of the Maritime Territory and Merchant Marine,Errázuriz 537 ,null,null,V. Región,Valparaíso,CHILE,null,true,True
79,79,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,P.O. Box 2256 ,null,null,Grand Cayman,CAYMAN ISLANDS,KY1-1107,true,True
78,78,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,P.O. Box 2256 ,null,null,Grand Cayman,CAYMAN ISLANDS,KY1-1107,true,True
77,80,The Maritime Authority of the Cayman Islands,2nd Floor  Strathvale House,90 North Church Street,null,null,George Town,CAYMAN ISLANDS,null,false,False
77,77,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,P.O. Box 2256 ,null,null,Grand Cayman,CAYMAN ISLANDS,KY1-1107,true,True
76,76,The Maritime Authority of the Cayman Islands,133 Elgin Avenue,P.O. Box 2256 ,null,null,Grand Cayman,CAYMAN ISLANDS,KY1-1107,true,True
75,75,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,11th Floor  AMSE 330 Sparks Street,null,null,Ontario,Ottawa,CANADA ,K1A 0N8,true,True
74,74,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,11th Floor  AMSE 330 Sparks Street,null,null,Ontario,Ottawa,CANADA ,K1A 0N8,true,True
73,73,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,10th Floor  AMSE 330 Sparks Street,,,Ontario,Ottawa,null,K1A 0N8,true,True
72,72,TRANSPORT CANADA Attention: MARINE INSURANCE UNIT MARINE SAFETY & SECURITY,10th Floor  AMSE 330 Sparks Street,,,Ontario,Ottawa,null,K1A 0N8,true,True
71,71,Direction De La Marine Marchande,P.O. Box 416,null,null,null,Douala,CAMEROON,null,true,True
70,70,Direction De La Marine Marchande,P.O. Box 416,null,null,null,Douala,CAMEROON,null,true,True
69,69,Direction De La Marine Marchande,P.O. Box 416,null,null,null,Douala,CAMEROON,null,true,True
68,68,Ministry of Public Works and Transport,Vaniuwa Street  20,1070 Phnom Penh,null,null,null,THE KINGDOM OF CAMBODIA,null,true,True
67,67,Ministry of Public Works and Transport,Vaniuwa Street  20,1070 Phnom Penh,null,null,null,THE KINGDOM OF CAMBODIA,null,true,True
66,66,Ministry of Public Works and Transport,Vaniuwa Street  20,1070 Phnom Penh,null,null,null,THE KINGDOM OF CAMBODIA,null,true,True
65,65,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true,True
64,64,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true,True
63,63,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true,True
62,62,Virgin Islands Shipping Registry ,P.O. Box 4751 ,Tortola ,null,null,Road Town ,BRITISH VIRGIN ISLANDS,VG1110,true,True
61,61,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true,True
60,60,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true,True
59,59,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true,True
58,58,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true,True
57,57,Bulgarian Maritime Administration,9 Dyakon Ignatii Street,null,null,null,Sofia ,BULGARIA,1000,true,True
56,56,Marinho do Brazil  Diretoria de Portos e Costas  ,Departmento de Inspetoria Naval  Rua Teofilo Otoni,No. 4 Centro,null,null,Rio de Janiero,BRAZIL,20090-080,true,True
55,55,Marinho do Brazil  Diretoria de Portos e Costas  ,Departmento de Inspetoria Naval  Rua Teofilo Otoni,No. 4 Centro,null,null,Rio de Janiero,BRAZIL,20090-080,true,True
54,54,Marinha do Brazil  Diretoria de Portos e Costas  ,Departmento do Trafego Aquaviario,Rua Teofilo Otoni No. 4 Centro,,,Rio de Janiero,BRAZIL,20090-070,true,True
