SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
699,699  699  699  699  699  699  699  699  699  699  699  699,720,769  748  747  720  829  757  835  740  823  724  822  752,Ministry of Transport of the Peoples Republic of China,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,No.11 Jianguomen Inner Street,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Beijing,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100736,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,724,769  748  747  720  829  757  835  740  823  724  822  752,Xiamen Maritime Safety Administration of the People's Republic of China,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,No.19  Haicang Av.,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,Xiamen,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Fujian,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,740,769  748  747  720  829  757  835  740  823  724  822  752,Shanghai Maritime Bureau of the People’s Republic of China,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,Maritime Building ,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,No. 190  Siping Road,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Shanghai 200086,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,747,769  748  747  720  829  757  835  740  823  724  822  752,Guangzhou Maritime Safety Administration of the Peoples Republic of China,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,# 520 Binjiang Road East,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,Haizhu District,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Guangzhou,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,748,769  748  747  720  829  757  835  740  823  724  822  752,Guangdong Maritime Safety Administration of the People’s Republic of China,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,No.47 Yi Le Road,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Guangzhou ,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,752,769  748  747  720  829  757  835  740  823  724  822  752,ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,NO. 368 HUANGCHENG SOUTH ROAD,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,DINGHAI DISTRICT,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,ZHOUSHAN,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,757,769  748  747  720  829  757  835  740  823  724  822  752,Ningbo,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,Ningbo Maritime Safety Administration of People's Republic of China,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,No.351 Renmin Road,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,Jiangbei District,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Ningbo,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,769,769  748  747  720  829  757  835  740  823  724  822  752,Bureau of Fisheries ,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,Ministry of Agriculture and Rural Affairs ,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,P.R.China,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,No.11 Nongzhan Nanli ,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Beijing ,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,822,769  748  747  720  829  757  835  740  823  724  822  752,ZheJiang Maritime Safety Administration of People’s Republic of China,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,No.1 Yeqingdou Road ,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,Gongshu District  ,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Hangzhou ,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,823,769  748  747  720  829  757  835  740  823  724  822  752,Shenzhen Maritime Safety Administration,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,Haian Centre ,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,2031 Binhe Road ,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Shenzhen,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,835,769  748  747  720  829  757  835  740  823  724  822  752,Qingdao Maritime Safety Administration,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,No.1  Ningbo Road,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,Shibei District,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,Qingdao  Shandong,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,266011,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
699,699  699  699  699  699  699  699  699  699  699  699  699,829,769  748  747  720  829  757  835  740  823  724  822  752,Nanjing Maritime Safety Administration of the People’s Republic of China,Bureau of Fisheries   Guangdong Maritime Safety Administration of the People’s Republic of China  Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of the Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  Shanghai Maritime Bureau of the People’s Republic of China  Shenzhen Maritime Safety Administration  Xiamen Maritime Safety Administration of the People's Republic of China  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,No.238 Central Road,Ministry of Agriculture and Rural Affairs   No.47 Yi Le Road  # 520 Binjiang Road East  No.11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  Maritime Building   Haian Centre   No.19  Haicang Av.  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD,,P.R.China    Haizhu District      No.351 Renmin Road  Shibei District  No. 190  Siping Road  2031 Binhe Road   Xiamen  Gongshu District    DINGHAI DISTRICT,,No.11 Nongzhan Nanli           Jiangbei District            ,,                      ,  Nanjing 210009,Beijing   Guangzhou   Guangzhou  Beijing    Nanjing 210009  Ningbo  Qingdao  Shandong  Shanghai 200086  Shenzhen  Fujian  Hangzhou   ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,100125      100736      266011          ,False,false  false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
698,698,718,718,Directorate General of Sea Communications ,Directorate General of Sea Communications ,Jl. Merdeka Barat No.8,Jl. Merdeka Barat No.8,,,,,,,Jakarta Pusat,Jakarta Pusat,INDONESIA,INDONESIA,10110,10110,False,false,Test Case Passed
697,697,717,717,Directorate General of Sea Communications ,Directorate General of Sea Communications ,Jl. Merdeka Barat No.8,Jl. Merdeka Barat No.8,,,,,,,Jakarta Pusat,Jakarta Pusat,INDONESIA,INDONESIA,10110,10110,False,false,Test Case Passed
696,696  696  696  696,716,759  837  716  754,Zhejiang Bureau of Fishing Port Superintendence P.R.C.,Ningbo  Qingdao Maritime Safety Administration  Zhejiang Bureau of Fishing Port Superintendence P.R.C.  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA,No. 102 Tian Mu Shan Road ,Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No. 102 Tian Mu Shan Road   NO. 368 HUANGCHENG SOUTH ROAD,Xihu District ,No.351 Renmin Road  Shibei District  Xihu District   DINGHAI DISTRICT,,Jiangbei District      ,,      , Hangzhou City  Zhejiang Province  P.R.C.,Ningbo  Qingdao  Shandong   Hangzhou City  Zhejiang Province  P.R.C.  ZHOUSHAN,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,,  266011    ,False,false  false  false  false,Test Case Failed
