SQL_BrokerID,API_BrokerID,SQL_BrokerReference,API_BrokerReference,SQL_PartyId,API_PartyId,SQL_PartyCrmIdentifier,API_PartyCrmIdentifier,SQL_IsOrganisation,API_IsOrganisation,SQL_OrganisationName,API_OrganisationName,SQL_Salutation,API_Salutation,SQL_FirstName,API_FirstName,SQL_MiddleName,API_MiddleName,SQL_LastName,API_LastName,SQL_Name,API_Name,SQL_SearchName,API_SearchName,SQL_EmailAddress,API_EmailAddress,SQL_Telephone,API_Telephone,SQL_Fax,API_Fax,SQL_AddressId,API_AddressId,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_City,API_City,SQL_State,API_State,SQL_Country,API_Country,SQL_Postcode,API_Postcode,Status
1170,1170,6141,6141,93949,93949,783A6C11-F2F3-E811-A984-002248005D88,783a6c11-f2f3-e811-a984-002248005d88,true,true,Bradley's Commercial Insurance Limited,Bradley's Commercial Insurance Limited,,,null,null,null,null,null,null,Bradley's Commercial Insurance Limited,Bradley's Commercial Insurance Limited,Bradley's Commercial Insurance Limited,Bradley's Commercial Insurance Limited,,,,,,,63306,63306,1456 Stittsville Main St  P.O. Box 1234,1456 Stittsville Main St  P.O. Box 1234,,,,,,,Stittsville  ON,Stittsville  ON,K2 1B3,K2 1B3,CANADA,CANADA,,,Test case is passed
1169,1169,6142,6142,93904,93904,1CADFA2D-2BF3-E811-A982-0022480056F9,1cadfa2d-2bf3-e811-a982-0022480056f9,true,true,Cabinet Berat et Fils,Cabinet Berat et Fils,,,null,null,null,null,null,null,Cabinet Berat et Fils,Cabinet Berat et Fils,Cabinet Berat et Fils,Cabinet Berat et Fils,hblanchard@cbfassurances.fr,hblanchard@cbfassurances.fr,+33 493878397,+33 493878397,,,63256,63256,1 Rue Longchamp ,1 Rue Longchamp ,,,,,,,Nice,Nice,,,FRANCE,FRANCE,06000,06000,Test case is passed
1168,1168,6089,6089,93824,93824,2575356C-8EF1-E811-A97F-0022480053E9,2575356c-8ef1-e811-a97f-0022480053e9,true,true,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,,,null,null,null,null,null,null,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,r.marciniak@stbu.pl,r.marciniak@stbu.pl,+48 585558200,+48 585558200,+48 585558202,+48 585558202,63170,63170,81-855 Sopot,81-855 Sopot,Rzemieslnicza st 33,Rzemieslnicza st 33,,,,,Gdansk,Gdansk,,,POLAND,POLAND,,,Test case is passed
1167,1167,6137,6137,93675,93675,D512B2E3-7CED-E811-A983-0022480042B3,d512b2e3-7ced-e811-a983-0022480042b3,true,true,Capital Insurance (Broking) Group Pty Ltd,Capital Insurance (Broking) Group Pty Ltd,,,null,null,null,null,null,null,Capital Insurance (Broking) Group Pty Ltd,Capital Insurance (Broking) Group Pty Ltd,Capital Insurance (Broking) Group Pty Ltd,Capital Insurance (Broking) Group Pty Ltd,,,61741283455,61741283455,,,63006,63006,PO Box 1071  ,PO Box 1071  ,Hervey Bay ,Hervey Bay ,,,,,Queensland,Queensland,,,AUSTRALIA,AUSTRALIA,4655,4655,Test case is passed
1166,1166,6139,6139,93595,93595,112EEDB7-F4EB-E811-A980-0022480056F9,112eedb7-f4eb-e811-a980-0022480056f9,true,true,BUREAU GRUVEL SARL,BUREAU GRUVEL SARL,,,null,null,null,null,null,null,BUREAU GRUVEL SARL,BUREAU GRUVEL SARL,BUREAU GRUVEL SARL,BUREAU GRUVEL SARL,l.gruvel@gruvel.fr,l.gruvel@gruvel.fr,+33494185999,+33494185999,+33494189701,+33494189701,62920,62920,48 rue Picot,48 rue Picot,,,,,,,Toulon,Toulon,,,FRANCE,FRANCE,83000,83000,Test case is passed
1165,1165,6138,6138,93489,93489,A30E9CCA-24E8-E811-B767-005056B03908,a30e9cca-24e8-e811-b767-005056b03908,true,true,AON RISK SERVICES,AON RISK SERVICES,null,null,null,null,null,null,null,null,AON RISK SERVICES,AON RISK SERVICES,AON RISK SERVICES,AON RISK SERVICES,null,null,410-363-5800,410-363-5800,null,null,62812,62812,PASC (Premium Accounting Service Center),PASC (Premium Accounting Service Center),10461 Mill Run Circle,10461 Mill Run Circle,Owings Mills,Owings Mills,null,null,Houston,Houston,Texas,Texas,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,MD 21117,MD 21117,Test case is passed
1164,1164,6136,6136,93349,93349,BC05B663-6CE3-E811-B767-005056B03908,bc05b663-6ce3-e811-b767-005056b03908,true,true,UMC BROKERS (PTY) LTD,UMC BROKERS (PTY) LTD,null,null,null,null,null,null,null,null,UMC BROKERS (PTY) LTD,UMC BROKERS (PTY) LTD,UMC BROKERS (PTY) LTD,UMC BROKERS (PTY) LTD,MARK@UMCBROKERS.CO.ZA,MARK@UMCBROKERS.CO.ZA,+27 10 596 0722,+27 10 596 0722,+27 86,+27 86,62681,62681,3 ROLINA AVENUE,3 ROLINA AVENUE,null,null,null,null,null,null,QUELLERINA,QUELLERINA,,,SOUTH AFRICA,SOUTH AFRICA,1729,1729,Test case is passed
1163,1163,6132,6132,92912,92912,9A15CF45-C1DD-E811-B767-005056B03908,9a15cf45-c1dd-e811-b767-005056b03908,true,true,Anora Global Ltd,Anora Global Ltd,null,null,null,null,null,null,null,null,Anora Global Ltd,Anora Global Ltd,Anora Global Ltd,Anora Global Ltd,samuel.soon@anoraagency.com,samuel.soon@anoraagency.com,+3012-211 3214,+3012-211 3214,null,null,62256,62256,Unit Level 11 (A),Unit Level 11 (A),Main Office Tower,Main Office Tower,Financial Park Labuan,Financial Park Labuan,Jalan Merdeka,Jalan Merdeka,87000 Labuan FT,87000 Labuan FT,,,MALAYSIA,MALAYSIA,null,null,Test case is passed
1162,1162,6135,6135,92873,92873,31D135EA-52DC-E811-B767-005056B03908,31d135ea-52dc-e811-b767-005056b03908,true,true,KARAVIAS UNDERWRITING AGENCY,KARAVIAS UNDERWRITING AGENCY,null,null,null,null,null,null,null,null,KARAVIAS UNDERWRITING AGENCY,KARAVIAS UNDERWRITING AGENCY,KARAVIAS UNDERWRITING AGENCY,KARAVIAS UNDERWRITING AGENCY,info@gkaravias.gr,info@gkaravias.gr,+30 2103640618,+30 2103640618,+30 2103643503,+30 2103643503,62225,62225,EVRIPIDOU 12,EVRIPIDOU 12,null,null,null,null,null,null,ATHENS,ATHENS,,,GREECE,GREECE,10559,10559,Test case is passed
1161,1161,6133,6133,92857,92857,D7581D29-92DB-E811-B767-005056B03908,d7581d29-92db-e811-b767-005056b03908,true,true,USI Insurance Services LLC,USI Insurance Services LLC,null,null,null,null,null,null,null,null,USI Insurance Services LLC,USI Insurance Services LLC,USI Insurance Services LLC,USI Insurance Services LLC,bart.odd@usi.com,bart.odd@usi.com,716-314-2000,716-314-2000,716-314-2199,716-314-2199,62210,62210,726 Exchange Street,726 Exchange Street,Suite 618,Suite 618,null,null,null,null,Buffalo  NY 14210,Buffalo  NY 14210,,,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,null,null,Test case is passed
1160,1160,6131,6131,92807,92807,CB656D3E-3AD8-E811-B767-005056B03908,cb656d3e-3ad8-e811-b767-005056b03908,true,true,Shepherd Compello Ltd,Shepherd Compello Ltd,null,null,null,null,null,null,null,null,Shepherd Compello Ltd,Shepherd Compello Ltd,Shepherd Compello Ltd,Shepherd Compello Ltd,null,null,2073784000,2073784000,null,null,62169,62169,55 Gracechurch Street,55 Gracechurch Street,null,null,null,null,null,null,London,London,,,UNITED KINGDOM,UNITED KINGDOM,EC3V 0EE,EC3V 0EE,Test case is passed
1159,1159,6130,6130,92736,92736,71D97059-A0D6-E811-B767-005056B03908,71d97059-a0d6-e811-b767-005056b03908,true,true,Arthur J. Gallagher & Co (AUS) Limited,Arthur J. Gallagher & Co (AUS) Limited,null,null,null,null,null,null,null,null,Arthur J. Gallagher & Co (AUS) Limited,Arthur J. Gallagher & Co (AUS) Limited,Arthur J. Gallagher & Co (AUS) Limited,Arthur J. Gallagher & Co (AUS) Limited,Alexandra.Ferguson@ajg.com.au,Alexandra.Ferguson@ajg.com.au,+61 435 657 376,+61 435 657 376,null,null,62111,62111,289 Wellington Parade South,289 Wellington Parade South,East Melbourne,East Melbourne,null,null,null,null,Victoria 3002,Victoria 3002,,,AUSTRALIA,AUSTRALIA,null,null,Test case is passed
1158,1158,6129,6129,92534,92534,7FD86668-42CD-E811-B767-005056B03908,7fd86668-42cd-e811-b767-005056b03908,true,true,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,null,null,null,null,null,null,null,null,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,KAUSTUBH@MANKADINSURE.COM,KAUSTUBH@MANKADINSURE.COM,+91 2267618900,+91 2267618900,null,null,61931,61931,301 B-WING,301 B-WING,PRAMUKH PLAZA,PRAMUKH PLAZA,CARDINAL GRACIAS ROAD,CARDINAL GRACIAS ROAD,CHAKALA  ANDHERI (E),CHAKALA  ANDHERI (E),MUMBAI,MUMBAI,,,INDIA,INDIA,400 099,400 099,Test case is passed
1157,1157,6127,6127,92230,92230,F07A77D9-0EC0-E811-B767-005056B03908,f07a77d9-0ec0-e811-b767-005056b03908,true,true,HUSHCRAFT LTD,HUSHCRAFT LTD,null,null,null,null,null,null,null,null,HUSHCRAFT LTD,HUSHCRAFT LTD,HUSHCRAFT LTD,HUSHCRAFT LTD,ben@hushcraft.com,ben@hushcraft.com,1206625180,1206625180,null,null,61666,61666,Blackwater House,Blackwater House,Woodrolfe Road,Woodrolfe Road,Tollesbury,Tollesbury,null,null,Essex,Essex,,,UNITED KINGDOM,UNITED KINGDOM,CM9 8SE,CM9 8SE,Test case is passed
1156,1156,6126,6126,92221,92221,B65E3F1F-D8BF-E811-B767-005056B03908,b65e3f1f-d8bf-e811-b767-005056b03908,true,true,Gibson Insurance Brokers Pty Ltd,Gibson Insurance Brokers Pty Ltd,null,null,null,null,null,null,null,null,Gibson Insurance Brokers Pty Ltd,Gibson Insurance Brokers Pty Ltd,Gibson Insurance Brokers Pty Ltd,Gibson Insurance Brokers Pty Ltd,graham.gibson@gibsoninsurance.com.au,graham.gibson@gibsoninsurance.com.au,299542000,299542000,299223787,299223787,61655,61655,119 Union Street,119 Union Street,Mcmahons Point,Mcmahons Point,null,null,null,null,NSW 2060,NSW 2060,,,AUSTRALIA,AUSTRALIA,null,null,Test case is passed
1155,1155,6124,6124,92209,92209,ED1BA6F7-A4BD-E811-B767-005056B03908,ed1ba6f7-a4bd-e811-b767-005056b03908,true,true,Lanka Maritime Services Limited,Lanka Maritime Services Limited,null,null,null,null,null,null,null,null,Lanka Maritime Services Limited,Lanka Maritime Services Limited,Lanka Maritime Services Limited,Lanka Maritime Services Limited,null,null,112167900,112167900,112699338,112699338,61646,61646,Thurburn Wing,Thurburn Wing,400  Deans Road,400  Deans Road,null,null,null,null,Colombo 10,Colombo 10,,,SRI LANKA,SRI LANKA,null,null,Test case is passed
1154,1154,6125,6125,92200,92200,9338C222-7FBD-E811-B767-005056B03908,9338c222-7fbd-e811-b767-005056b03908,true,true,WILLY INSURANCE BROKERS PTE LTD,WILLY INSURANCE BROKERS PTE LTD,null,null,null,null,null,null,null,null,WILLY INSURANCE BROKERS PTE LTD,WILLY INSURANCE BROKERS PTE LTD,WILLY INSURANCE BROKERS PTE LTD,WILLY INSURANCE BROKERS PTE LTD,wilsontan@willy.com.sg,wilsontan@willy.com.sg,62262220,62262220,62260100,62260100,61637,61637,WILLY INSURANCE BROKERS PTE LTD,WILLY INSURANCE BROKERS PTE LTD,20 MAXWELL ROAD,20 MAXWELL ROAD,#07-11 MAXWELL HOUSE,#07-11 MAXWELL HOUSE,,,SINGAPORE,SINGAPORE,,,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,69113,69113,Test case is passed
1153,1153,6123,6123,92034,92034,50CCFF6F-77B6-E811-B767-005056B03908,50ccff6f-77b6-e811-b767-005056b03908,true,true,NSB Claim Solutions GmbH,NSB Claim Solutions GmbH,null,null,null,null,null,null,null,null,NSB Claim Solutions GmbH,NSB Claim Solutions GmbH,NSB Claim Solutions GmbH,NSB Claim Solutions GmbH,team@nsb-claimsolutions.com,team@nsb-claimsolutions.com,+49 4161 645 275,+49 4161 645 275,null,null,61489,61489,Harburger Str. 47-51,Harburger Str. 47-51,,,null,null,null,null,Buxtehude,Buxtehude,,,GERMANY,GERMANY,21614,21614,Test case is passed
1152,1152,6122,6122,91845,91845,5E370C77-9CAA-E811-B767-005056B03908,5e370c77-9caa-e811-b767-005056b03908,true,true,Voyager Risk Solutions Limited,Voyager Risk Solutions Limited,null,null,null,null,null,null,null,null,Voyager Risk Solutions Limited,Voyager Risk Solutions Limited,Voyager Risk Solutions Limited,Voyager Risk Solutions Limited,tommyho@voyfg.com,tommyho@voyfg.com,85228716988,85228716988,85228716908,85228716908,61348,61348,Unit 1002,Unit 1002,Golden Financial Global Centre,Golden Financial Global Centre,17 Kai Cheung Road,17 Kai Cheung Road,Kowloon Bay,Kowloon Bay,Hong Kong,Hong Kong,,,HONG KONG,HONG KONG,null,null,Test case is passed
1151,1151,6015,6015,84752,84752,47AB9A19-E25C-E711-B767-005056B03908,47ab9a19-e25c-e711-b767-005056b03908,true,true,Sigma Insurance Brokers Ltd,Sigma Insurance Brokers Ltd,null,null,null,null,null,null,null,null,Sigma Insurance Brokers Ltd,Sigma Insurance Brokers Ltd,Sigma Insurance Brokers Ltd,Sigma Insurance Brokers Ltd,sigmains@asolakian.gr,sigmains@asolakian.gr,null,null,null,null,26117,26117,6A  Aristotelous Street,6A  Aristotelous Street,Alimos 17455,Alimos 17455,null,null,null,null,Attica,Attica,null,null,GREECE,GREECE,null,null,Test case is passed
1150,1150,6010,6010,84203,84203,D5F78120-3C50-E711-B767-005056B03908,d5f78120-3c50-e711-b767-005056b03908,true,true,Robinson Insurance Broking Services Pty Ltd,Robinson Insurance Broking Services Pty Ltd,null,null,null,null,null,null,null,null,Robinson Insurance Broking Services Pty Ltd,Robinson Insurance Broking Services Pty Ltd,Robinson Insurance Broking Services Pty Ltd,Robinson Insurance Broking Services Pty Ltd,andrew@robinsoninsurance.com.au,andrew@robinsoninsurance.com.au,+61  08 6169 3540,+61  08 6169 3540,null,null,25526,25526,PO Box 2246 ,PO Box 2246 ,Churchlands ,Churchlands ,null,null,null,null,Western Australia,Western Australia,null,null,AUSTRALIA,AUSTRALIA,6018,6018,Test case is passed
1149,1149,6020,6020,86366,86366,43403E3C-F680-E711-B767-005056B03908,43403e3c-f680-e711-b767-005056b03908,true,true,Proteus Risk Solutions NV,Proteus Risk Solutions NV,null,null,null,null,null,null,null,null,Proteus Risk Solutions NV,Proteus Risk Solutions NV,Proteus Risk Solutions NV,Proteus Risk Solutions NV,null,null,3234010035,3234010035,null,null,57881,57881,Proteus Risk Solutions NV,Proteus Risk Solutions NV,Suikerrui 5,Suikerrui 5,2000,2000,null,null,Antwerp,Antwerp,null,null,BELGIUM,BELGIUM,null,null,Test case is passed
1148,1148,6012,6012,84475,84475,1C4913A6-6B56-E711-B767-005056B03908,1c4913a6-6b56-e711-b767-005056b03908,true,true,MARINCON GmbH & Co. KG,MARINCON GmbH & Co. KG,null,null,null,null,null,null,null,null,MARINCON GmbH & Co. KG,MARINCON GmbH & Co. KG,MARINCON GmbH & Co. KG,MARINCON GmbH & Co. KG,info@marincon.de,info@marincon.de,49403347550,49403347550,4.94033E+11,4.94033E+11,25816,25816,Katharinenstr. 4  20457,Katharinenstr. 4  20457,null,null,null,null,null,null,Hamburg,Hamburg,null,null,GERMANY,GERMANY,null,null,Test case is passed
1147,1147,6019,6019,85977,85977,1714598F-9776-E711-B767-005056B03908,1714598f-9776-e711-b767-005056b03908,true,true,KBI Group Pty Ltd,KBI Group Pty Ltd,null,null,null,null,null,null,null,null,KBI Group Pty Ltd,KBI Group Pty Ltd,KBI Group Pty Ltd,KBI Group Pty Ltd,travis.kenzle@kbigroup.com.au,travis.kenzle@kbigroup.com.au,864677999,864677999,null,null,57472,57472,PO Box 1086,PO Box 1086,null,null,null,null,null,null,Perth,Perth,West Perth,West Perth,AUSTRALIA,AUSTRALIA,WA 6872,WA 6872,Test case is passed
1146,1146,6016,6016,85082,85082,06CB68F1-F062-E711-B767-005056B03908,06cb68f1-f062-e711-b767-005056b03908,true,true,IYC Insurance Brokers SMPC,IYC Insurance Brokers SMPC,null,null,null,null,null,null,null,null,IYC Insurance Brokers SMPC,IYC Insurance Brokers SMPC,IYC Insurance Brokers SMPC,IYC Insurance Brokers SMPC,am@iyc.com,am@iyc.com,+30 210 98 34 382,+30 210 98 34 382,+30 210 98 82 326,+30 210 98 82 326,26427,26427,34  Alimou Avenue,34  Alimou Avenue,null,null,null,null,null,null,Alimos,Alimos,null,null,GREECE,GREECE,174 55,174 55,Test case is passed
1145,1145,6027,6027,87561,87561,10B48EBB-6299-E711-B767-005056B03908,10b48ebb-6299-e711-b767-005056b03908,true,true,IVES INSURANCE BROKERS LIMITED,IVES INSURANCE BROKERS LIMITED,null,null,null,null,null,null,null,null,IVES INSURANCE BROKERS LIMITED,IVES INSURANCE BROKERS LIMITED,IVES INSURANCE BROKERS LIMITED,IVES INSURANCE BROKERS LIMITED,JEFFI@IVESINSURANCE.COM,JEFFI@IVESINSURANCE.COM,519-776-7371,519-776-7371,519-776-4451,519-776-4451,59132,59132,347,347,MAIDSTONE AVENUE EAST,MAIDSTONE AVENUE EAST,ESSEX,ESSEX,null,null,ONTARIO,ONTARIO,null,null,CANADA,CANADA,N8M 2Y4,N8M 2Y4,Test case is passed
1144,1144,6025,6025,87388,87388,F033E398-AF94-E711-B767-005056B03908,f033e398-af94-e711-b767-005056b03908,true,true,Frenkel & Company,Frenkel & Company,null,null,null,null,null,null,null,null,Frenkel & Company,Frenkel & Company,Frenkel & Company,Frenkel & Company,tauliano@frenkel.com,tauliano@frenkel.com,2017934019,2017934019,null,null,58947,58947,201 Hudson Street,201 Hudson Street,Suite 601,Suite 601,null,null,null,null,Jersey City,Jersey City,null,null,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,NJ 07311,NJ 07311,Test case is passed
1143,1143,6011,6011,84472,84472,C2CF441F-6456-E711-B767-005056B03908,c2cf441f-6456-e711-b767-005056b03908,true,true,Empire Insurance Group Pty Ltd,Empire Insurance Group Pty Ltd,null,null,null,null,null,null,null,null,Empire Insurance Group Pty Ltd,Empire Insurance Group Pty Ltd,Empire Insurance Group Pty Ltd,Empire Insurance Group Pty Ltd,harryl@empireig.com.au,harryl@empireig.com.au,+61 08 6555 7728,+61 08 6555 7728,+61 08 6555 7729,+61 08 6555 7729,25813,25813,PO Box 202  Northbridge ,PO Box 202  Northbridge ,null,null,null,null,null,null,WA,WA,null,null,AUSTRALIA,AUSTRALIA,6865,6865,Test case is passed
1142,1142,6014,6014,84556,84556,84921D37-5B57-E711-B767-005056B03908,84921d37-5b57-e711-b767-005056b03908,true,true,DIOT SA,DIOT SA,null,null,null,null,null,null,null,null,DIOT SA,DIOT SA,DIOT SA,DIOT SA,null,null,null,null,null,null,25902,25902,40 rue Laffitte,40 rue Laffitte,null,null,null,null,null,null,Paris,Paris,null,null,FRANCE,FRANCE,75009,75009,Test case is passed
1141,1141,6024,6024,87365,87365,1CFF788C-B393-E711-B767-005056B03908,1cff788c-b393-e711-b767-005056b03908,true,true,Chongqing Shipowner's Mutual Insurance Association,Chongqing Shipowner's Mutual Insurance Association,null,null,null,null,null,null,null,null,Chongqing Shipowner's Mutual Insurance Association,Chongqing Shipowner's Mutual Insurance Association,Chongqing Shipowner's Mutual Insurance Association,Chongqing Shipowner's Mutual Insurance Association,ihb@csmia.cn,ihb@csmia.cn,+86 23 67893265,+86 23 67893265,null,null,58923,58923,Yuan Hang Road 88 A502 ,Yuan Hang Road 88 A502 ,Jiang Bei District ,Jiang Bei District ,null,null,null,null,Chongqing,Chongqing,null,null,CHINA  PEOPLES REPUBLIC OF,CHINA  PEOPLES REPUBLIC OF,null,null,Test case is passed
1140,1140,6007,6007,83082,83082,C0B7C041-DF3E-E711-B767-005056B03908,c0b7c041-df3e-e711-b767-005056b03908,true,true,CG Re (Africa) Ltd,CG Re (Africa) Ltd,null,null,null,null,null,null,null,null,CG Re (Africa) Ltd,CG Re (Africa) Ltd,CG Re (Africa) Ltd,CG Re (Africa) Ltd,null,null,+230 489 2000,+230 489 2000,null,null,24326,24326,Suite 216A  Ebène Junction,Suite 216A  Ebène Junction,Rue de la Democratie,Rue de la Democratie,null,null,null,null,Ebène,Ebène,null,null,MAURITIUS,MAURITIUS,null,null,Test case is passed
